,id,file_analyzed,size_category,original_file_name,dir_name,exec_time,result,Correct,trip _start,trip_end,routes
21,20,tickets/blueair/im_big/blueairTicket.jpeg,big,blueairTicket.jpeg,tickets/blueair,13.660346031188965,200,Yes,-1,-1,"[[1058.935584813375, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'BacÄ\x83u Airport']], [2786.0915016288823, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Yasouj Airport']], [4819.657428637162, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Senador PetrÃ´nio Portela Airport']], [343.6666509007563, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Reggio Calabria Airport']], [5579.911952312839, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Antonio Nery Juarbe Pol Airport']], [6564.300249256525, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Anderson Regional Airport']], [4576.1756810202705, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Pinto Martins International Airport']], [6251.366257610952, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Clarence A. Bain Airport']], [7608.433669159587, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Vance Air Force Base']], [2721.4136820211884, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Addis Ababa Bole International Airport']], [7452.057039205289, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Philip Billard Municipal Airport']], [322.65524674177374, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', ""Villanova D'Albenga International Airport""]], [6902.958609786355, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Guangzhou Baiyun International Airport']], [1891.7908434731453, ['BacÄ\x83u Airport', 'Yasouj Airport']], [5826.7845419742935, ['BacÄ\x83u Airport', 'Senador PetrÃ´nio Portela Airport']], [948.5185789578559, ['BacÄ\x83u Airport', 'Reggio Calabria Airport']], [6631.162305105118, ['BacÄ\x83u Airport', 'Antonio Nery Juarbe Pol Airport']], [7584.441882725645, ['BacÄ\x83u Airport', 'Anderson Regional Airport']], [5567.667553236797, ['BacÄ\x83u Airport', 'Pinto Martins International Airport']], [7284.78143895881, ['BacÄ\x83u Airport', 'Clarence A. Bain Airport']], [8615.385776643992, ['BacÄ\x83u Airport', 'Vance Air Force Base']], [2309.405929356236, ['BacÄ\x83u Airport', 'Addis Ababa Bole International Airport']], [8462.742108335762, ['BacÄ\x83u Airport', 'Philip Billard Municipal Airport']], [1307.8290335673653, ['BacÄ\x83u Airport', ""Villanova D'Albenga International Airport""]], [5856.317657798335, ['BacÄ\x83u Airport', 'Guangzhou Baiyun International Airport']], [6863.239012121081, ['Yasouj Airport', 'Senador PetrÃ´nio Portela Airport']], [2513.224015095806, ['Yasouj Airport', 'Reggio Calabria Airport']], [8193.483332306725, ['Yasouj Airport', 'Antonio Nery Juarbe Pol Airport']], [9277.055334938437, ['Yasouj Airport', 'Anderson Regional Airport']], [6562.474997894217, ['Yasouj Airport', 'Pinto Martins International Airport']], [8933.162522408102, ['Yasouj Airport', 'Clarence A. Bain Airport']], [10323.582556051935, ['Yasouj Airport', 'Vance Air Force Base']], [1367.3550349142763, ['Yasouj Airport', 'Addis Ababa Bole International Airport']], [10163.577094768458, ['Yasouj Airport', 'Philip Billard Municipal Airport']], [3094.5107749741405, ['Yasouj Airport', ""Villanova D'Albenga International Airport""]], [4257.801615073343, ['Yasouj Airport', 'Guangzhou Baiyun International Airport']], [0.0, ['Senador PetrÃ´nio Portela Airport', 'Senador PetrÃ´nio Portela Airport']], [4878.533587367015, ['Senador PetrÃ´nio Portela Airport', 'Reggio Calabria Airport']], [1870.0354246027287, ['Senador PetrÃ´nio Portela Airport', 'Antonio Nery Juarbe Pol Airport']], [2884.929146007446, ['Senador PetrÃ´nio Portela Airport', 'Anderson Regional Airport']], [303.9960842965677, ['Senador PetrÃ´nio Portela Airport', 'Pinto Martins International Airport']], [2544.4103015885285, ['Senador PetrÃ´nio Portela Airport', 'Clarence A. Bain Airport']], [3683.3530381455066, ['Senador PetrÃ´nio Portela Airport', 'Vance Air Force Base']], [5707.821247010987, ['Senador PetrÃ´nio Portela Airport', 'Addis Ababa Bole International Airport']], [3546.263493966531, ['Senador PetrÃ´nio Portela Airport', 'Philip Billard Municipal Airport']], [4678.729781978822, ['Senador PetrÃ´nio Portela Airport', ""Villanova D'Albenga International Airport""]], [10472.264179221283, ['Senador PetrÃ´nio Portela Airport', 'Guangzhou Baiyun International Airport']], [5776.552700839012, ['Reggio Calabria Airport', 'Antonio Nery Juarbe Pol Airport']], [6797.047639472234, ['Reggio Calabria Airport', 'Anderson Regional Airport']], [4878.533587367015, ['Reggio Calabria Airport', 'Senador PetrÃ´nio Portela Airport']], [4619.299379319962, ['Reggio Calabria Airport', 'Pinto Martins International Airport']], [6472.37297430511, ['Reggio Calabria Airport', 'Clarence A. Bain Airport']], [7846.543793222759, ['Reggio Calabria Airport', 'Vance Air Force Base']], [2378.9398197917963, ['Reggio Calabria Airport', 'Addis Ababa Bole International Airport']], [7688.244584050674, ['Reggio Calabria Airport', 'Philip Billard Municipal Airport']], [658.3539574476313, ['Reggio Calabria Airport', ""Villanova D'Albenga International Airport""]], [6697.179117682686, ['Reggio Calabria Airport', 'Guangzhou Baiyun International Airport']], [1135.564710828889, ['Antonio Nery Juarbe Pol Airport', 'Anderson Regional Airport']], [1870.0354246027287, ['Antonio Nery Juarbe Pol Airport', 'Senador PetrÃ´nio Portela Airport']], [2129.6058853872137, ['Antonio Nery Juarbe Pol Airport', 'Pinto Martins International Airport']], [769.6960563728971, ['Antonio Nery Juarbe Pol Airport', 'Clarence A. Bain Airport']], [2138.3506581768606, ['Antonio Nery Juarbe Pol Airport', 'Vance Air Force Base']], [7304.890619489521, ['Antonio Nery Juarbe Pol Airport', 'Addis Ababa Bole International Airport']], [0.0, ['Antonio Nery Juarbe Pol Airport', 'Antonio Nery Juarbe Pol Airport']], [1979.64098207962, ['Antonio Nery Juarbe Pol Airport', 'Philip Billard Municipal Airport']], [5325.422934995506, ['Antonio Nery Juarbe Pol Airport', ""Villanova D'Albenga International Airport""]], [12301.696427439101, ['Antonio Nery Juarbe Pol Airport', 'Guangzhou Baiyun International Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [366.0308435880946, ['Anderson Regional Airport', 'Clarence A. Bain Airport']], [1050.5734830135598, ['Anderson Regional Airport', 'Vance Air Force Base']], [8440.399624315865, ['Anderson Regional Airport', 'Addis Ababa Bole International Airport']], [1135.564710828889, ['Anderson Regional Airport', 'Antonio Nery Juarbe Pol Airport']], [891.5082639240661, ['Anderson Regional Airport', 'Philip Billard Municipal Airport']], [6283.1266913096815, ['Anderson Regional Airport', ""Villanova D'Albenga International Airport""]], [11317.331355154805, ['Anderson Regional Airport', 'Guangzhou Baiyun International Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador PetrÃ´nio Portela Airport']], [2825.904413801137, ['Pinto Martins International Airport', 'Clarence A. Bain Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [3985.3915040784887, ['Pinto Martins International Airport', 'Vance Air Force Base']], [5404.055165303842, ['Pinto Martins International Airport', 'Addis Ababa Bole International Airport']], [2129.6058853872137, ['Pinto Martins International Airport', 'Antonio Nery Juarbe Pol Airport']], [3847.3310773765234, ['Pinto Martins International Airport', 'Philip Billard Municipal Airport']], [4450.701592634707, ['Pinto Martins International Airport', ""Villanova D'Albenga International Airport""]], [10221.180913366841, ['Pinto Martins International Airport', 'Guangzhou Baiyun International Airport']], [2544.4103015885285, ['Clarence A. Bain Airport', 'Senador PetrÃ´nio Portela Airport']], [2825.904413801137, ['Clarence A. Bain Airport', 'Pinto Martins International Airport']], [366.0308435880946, ['Clarence A. Bain Airport', 'Anderson Regional Airport']], [1390.4597478278047, ['Clarence A. Bain Airport', 'Vance Air Force Base']], [8074.402685107252, ['Clarence A. Bain Airport', 'Addis Ababa Bole International Airport']], [769.6960563728971, ['Clarence A. Bain Airport', 'Antonio Nery Juarbe Pol Airport']], [1230.4704935029904, ['Clarence A. Bain Airport', 'Philip Billard Municipal Airport']], [5978.389497240736, ['Clarence A. Bain Airport', ""Villanova D'Albenga International Airport""]], [11677.702831937102, ['Clarence A. Bain Airport', 'Guangzhou Baiyun International Airport']], [9377.451482303246, ['Vance Air Force Base', 'Addis Ababa Bole International Airport']], [2138.3506581768606, ['Vance Air Force Base', 'Antonio Nery Juarbe Pol Airport']], [3683.3530381455066, ['Vance Air Force Base', 'Senador PetrÃ´nio Portela Airport']], [3985.3915040784887, ['Vance Air Force Base', 'Pinto Martins International Airport']], [1050.5734830135598, ['Vance Air Force Base', 'Anderson Regional Airport']], [160.00708872006746, ['Vance Air Force Base', 'Philip Billard Municipal Airport']], [7321.856795276054, ['Vance Air Force Base', ""Villanova D'Albenga International Airport""]], [10290.628274566187, ['Vance Air Force Base', 'Guangzhou Baiyun International Airport']], [7304.890619489521, ['Addis Ababa Bole International Airport', 'Antonio Nery Juarbe Pol Airport']], [5707.821247010987, ['Addis Ababa Bole International Airport', 'Senador PetrÃ´nio Portela Airport']], [5404.055165303842, ['Addis Ababa Bole International Airport', 'Pinto Martins International Airport']], [8440.399624315865, ['Addis Ababa Bole International Airport', 'Anderson Regional Airport']], [9231.016079252422, ['Addis Ababa Bole International Airport', 'Philip Billard Municipal Airport']], [3036.269302166499, ['Addis Ababa Bole International Airport', ""Villanova D'Albenga International Airport""]], [5107.516037400718, ['Addis Ababa Bole International Airport', 'Guangzhou Baiyun International Airport']], [3546.263493966531, ['Philip Billard Municipal Airport', 'Senador PetrÃ´nio Portela Airport']], [3847.3310773765234, ['Philip Billard Municipal Airport', 'Pinto Martins International Airport']], [7166.941608541487, ['Philip Billard Municipal Airport', ""Villanova D'Albenga International Airport""]], [891.5082639240661, ['Philip Billard Municipal Airport', 'Anderson Regional Airport']], [1979.64098207962, ['Philip Billard Municipal Airport', 'Antonio Nery Juarbe Pol Airport']], [10450.357799852078, ['Philip Billard Municipal Airport', 'Guangzhou Baiyun International Airport']], [4450.701592634707, [""Villanova D'Albenga International Airport"", 'Pinto Martins International Airport']], [6283.1266913096815, [""Villanova D'Albenga International Airport"", 'Anderson Regional Airport']], [4678.729781978822, [""Villanova D'Albenga International Airport"", 'Senador PetrÃ´nio Portela Airport']], [0.0, [""Villanova D'Albenga International Airport"", ""Villanova D'Albenga International Airport""]], [5325.422934995506, [""Villanova D'Albenga International Airport"", 'Antonio Nery Juarbe Pol Airport']], [7163.745609284485, [""Villanova D'Albenga International Airport"", 'Guangzhou Baiyun International Airport']], [12301.696427439101, ['Guangzhou Baiyun International Airport', 'Antonio Nery Juarbe Pol Airport']], [10472.264179221283, ['Guangzhou Baiyun International Airport', 'Senador PetrÃ´nio Portela Airport']], [11317.331355154805, ['Guangzhou Baiyun International Airport', 'Anderson Regional Airport']]]"
22,21,tickets/blueair/im_small/blueairTicket2.jpeg,small,blueairTicket2.jpeg,tickets/blueair,8.117909908294678,400,No,,,[]
23,22,tickets/blueair/im_medium/blueairTicket2.jpeg,medium,blueairTicket2.jpeg,tickets/blueair,7.886229991912842,400,No,,,[]
24,23,tickets/blueair/im_big/blueairTicket2.jpeg,big,blueairTicket2.jpeg,tickets/blueair,8.231938123703003,400,No,,,[]
25,24,tickets/flynasairline/im_small/flynasairTicket.jpeg,small,flynasairTicket.jpeg,tickets/flynasairline,7.132941722869873,400,No,,,[]
26,25,tickets/flynasairline/im_medium/flynasairTicket.jpeg,medium,flynasairTicket.jpeg,tickets/flynasairline,7.024526119232178,400,No,,,[]
27,26,tickets/flynasairline/im_big/flynasairTicket.jpeg,big,flynasairTicket.jpeg,tickets/flynasairline,7.081568002700806,400,No,,,[]
28,27,tickets/rynair/im_small/rynairTicket.png,small,rynairTicket.png,tickets/rynair,8.0072340965271,400,No,,,[]
29,28,tickets/rynair/im_medium/rynairTicket.png,medium,rynairTicket.png,tickets/rynair,9.01151704788208,200,Yes,Milan Bergamo Airport,Barcelona International Airport,[]
30,29,tickets/rynair/im_big/rynairTicket.png,big,rynairTicket.png,tickets/rynair,8.577047109603882,200,Yes,Milan Bergamo Airport,Barcelona International Airport,[]
31,30,tickets/aeroflot/im_small/aeroflotTicket.jpeg,small,aeroflotTicket.jpeg,tickets/aeroflot,10.363771200180054,200,No,-1,-1,"[[6379.444863447446, ['Kinston Regional Jetport At Stallings Field', 'Pointe Noire Airport']], [11801.193068771308, ['Kinston Regional Jetport At Stallings Field', ""Qionghai Bo'ao Airport""]], [6374.747995913116, ['Kinston Regional Jetport At Stallings Field', 'VÃ¡clav Havel Airport Prague']], [12116.573477149961, ['Kinston Regional Jetport At Stallings Field', 'Tak Airport']], [2652.634518051534, ['Kinston Regional Jetport At Stallings Field', 'Senador PetrÃ´nio Portela Airport']], [352.5466293846701, ['Kinston Regional Jetport At Stallings Field', 'Anderson Regional Airport']], [828.3753079477352, ['Kinston Regional Jetport At Stallings Field', 'Antonio Nery Juarbe Pol Airport']], [2928.116236210711, ['Kinston Regional Jetport At Stallings Field', 'Pinto Martins International Airport']], [0.0, ['Kinston Regional Jetport At Stallings Field', 'Kinston Regional Jetport At Stallings Field']], [6692.737521715672, ['Pointe Noire Airport', ""Qionghai Bo'ao Airport""]], [3691.451723964066, ['Pointe Noire Airport', 'VÃ¡clav Havel Airport Prague']], [5992.210410511668, ['Pointe Noire Airport', 'Tak Airport']], [3780.138239981062, ['Pointe Noire Airport', 'Senador PetrÃ´nio Portela Airport']], [6647.697442933244, ['Pointe Noire Airport', 'Anderson Regional Airport']], [5554.975998098697, ['Pointe Noire Airport', 'Antonio Nery Juarbe Pol Airport']], [3484.2811050037867, ['Pointe Noire Airport', 'Pinto Martins International Airport']], [6379.444863447446, ['Pointe Noire Airport', 'Kinston Regional Jetport At Stallings Field']], [6454.666819771789, [""Qionghai Bo'ao Airport"", 'VÃ¡clav Havel Airport Prague']], [774.824021312756, [""Qionghai Bo'ao Airport"", 'Tak Airport']], [10401.157930462694, [""Qionghai Bo'ao Airport"", 'Senador PetrÃ´nio Portela Airport']], [11500.128421074041, [""Qionghai Bo'ao Airport"", 'Anderson Regional Airport']], [12237.730795309493, [""Qionghai Bo'ao Airport"", 'Antonio Nery Juarbe Pol Airport']], [10133.64960952023, [""Qionghai Bo'ao Airport"", 'Pinto Martins International Airport']], [11801.193068771308, [""Qionghai Bo'ao Airport"", 'Kinston Regional Jetport At Stallings Field']], [5.899012088775635e-05, [""Qionghai Bo'ao Airport"", ""Qionghai Bo'ao Airport""]], [0.0, ['VÃ¡clav Havel Airport Prague', 'VÃ¡clav Havel Airport Prague']], [5771.2287287428, ['VÃ¡clav Havel Airport Prague', 'Tak Airport']], [5264.4132963741695, ['VÃ¡clav Havel Airport Prague', 'Senador PetrÃ´nio Portela Airport']], [6718.033807123225, ['VÃ¡clav Havel Airport Prague', 'Anderson Regional Airport']], [5819.985993929501, ['VÃ¡clav Havel Airport Prague', 'Antonio Nery Juarbe Pol Airport']], [5039.163685171448, ['VÃ¡clav Havel Airport Prague', 'Pinto Martins International Airport']], [6374.747995913116, ['VÃ¡clav Havel Airport Prague', 'Kinston Regional Jetport At Stallings Field']], [6454.666819771789, ['VÃ¡clav Havel Airport Prague', ""Qionghai Bo'ao Airport""]], [9761.953920477556, ['Tak Airport', 'Senador PetrÃ´nio Portela Airport']], [12216.960004181323, ['Tak Airport', 'Anderson Regional Airport']], [11464.189602575452, ['Tak Airport', 'Antonio Nery Juarbe Pol Airport']], [9472.691119954592, ['Tak Airport', 'Pinto Martins International Airport']], [12116.573477149961, ['Tak Airport', 'Kinston Regional Jetport At Stallings Field']], [774.824021312756, ['Tak Airport', ""Qionghai Bo'ao Airport""]], [5771.2287287428, ['Tak Airport', 'VÃ¡clav Havel Airport Prague']], [5.899012088775635e-05, ['Tak Airport', 'Tak Airport']], [0.0, ['Senador PetrÃ´nio Portela Airport', 'Senador PetrÃ´nio Portela Airport']], [2884.929146007446, ['Senador PetrÃ´nio Portela Airport', 'Anderson Regional Airport']], [1870.0354246027287, ['Senador PetrÃ´nio Portela Airport', 'Antonio Nery Juarbe Pol Airport']], [303.9960842965677, ['Senador PetrÃ´nio Portela Airport', 'Pinto Martins International Airport']], [2652.634518051534, ['Senador PetrÃ´nio Portela Airport', 'Kinston Regional Jetport At Stallings Field']], [10401.157930462694, ['Senador PetrÃ´nio Portela Airport', ""Qionghai Bo'ao Airport""]], [5264.4132963741695, ['Senador PetrÃ´nio Portela Airport', 'VÃ¡clav Havel Airport Prague']], [9761.953920477556, ['Senador PetrÃ´nio Portela Airport', 'Tak Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [1135.564710828889, ['Anderson Regional Airport', 'Antonio Nery Juarbe Pol Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [352.5466293846701, ['Anderson Regional Airport', 'Kinston Regional Jetport At Stallings Field']], [11500.128421074041, ['Anderson Regional Airport', ""Qionghai Bo'ao Airport""]], [6718.033807123225, ['Anderson Regional Airport', 'VÃ¡clav Havel Airport Prague']], [12216.960004181323, ['Anderson Regional Airport', 'Tak Airport']], [1135.564710828889, ['Antonio Nery Juarbe Pol Airport', 'Anderson Regional Airport']], [2129.6058853872137, ['Antonio Nery Juarbe Pol Airport', 'Pinto Martins International Airport']], [828.3753079477352, ['Antonio Nery Juarbe Pol Airport', 'Kinston Regional Jetport At Stallings Field']], [12237.730795309493, ['Antonio Nery Juarbe Pol Airport', ""Qionghai Bo'ao Airport""]], [5819.985993929501, ['Antonio Nery Juarbe Pol Airport', 'VÃ¡clav Havel Airport Prague']], [11464.189602575452, ['Antonio Nery Juarbe Pol Airport', 'Tak Airport']], [2928.116236210711, ['Pinto Martins International Airport', 'Kinston Regional Jetport At Stallings Field']], [10133.64960952023, ['Pinto Martins International Airport', ""Qionghai Bo'ao Airport""]], [5039.163685171448, ['Pinto Martins International Airport', 'VÃ¡clav Havel Airport Prague']], [9472.691119954592, ['Pinto Martins International Airport', 'Tak Airport']]]"
32,31,tickets/aeroflot/im_medium/aeroflotTicket.jpeg,medium,aeroflotTicket.jpeg,tickets/aeroflot,9.114143133163452,200,No,-1,-1,"[[6379.444863447446, ['Kinston Regional Jetport At Stallings Field', 'Pointe Noire Airport']], [6374.747995913116, ['Kinston Regional Jetport At Stallings Field', 'VÃ¡clav Havel Airport Prague']], [12116.573477149961, ['Kinston Regional Jetport At Stallings Field', 'Tak Airport']], [2652.634518051534, ['Kinston Regional Jetport At Stallings Field', 'Senador PetrÃ´nio Portela Airport']], [352.5466293846701, ['Kinston Regional Jetport At Stallings Field', 'Anderson Regional Airport']], [828.3753079477352, ['Kinston Regional Jetport At Stallings Field', 'Antonio Nery Juarbe Pol Airport']], [2928.116236210711, ['Kinston Regional Jetport At Stallings Field', 'Pinto Martins International Airport']], [0.0, ['Kinston Regional Jetport At Stallings Field', 'Kinston Regional Jetport At Stallings Field']], [6725.17928811979, ['Kinston Regional Jetport At Stallings Field', 'Palmerston North Airport']], [3691.451723964066, ['Pointe Noire Airport', 'VÃ¡clav Havel Airport Prague']], [5992.210410511668, ['Pointe Noire Airport', 'Tak Airport']], [3780.138239981062, ['Pointe Noire Airport', 'Senador PetrÃ´nio Portela Airport']], [6647.697442933244, ['Pointe Noire Airport', 'Anderson Regional Airport']], [5554.975998098697, ['Pointe Noire Airport', 'Antonio Nery Juarbe Pol Airport']], [3484.2811050037867, ['Pointe Noire Airport', 'Pinto Martins International Airport']], [6379.444863447446, ['Pointe Noire Airport', 'Kinston Regional Jetport At Stallings Field']], [9750.96458593443, ['Pointe Noire Airport', 'Palmerston North Airport']], [0.0, ['VÃ¡clav Havel Airport Prague', 'VÃ¡clav Havel Airport Prague']], [5771.2287287428, ['VÃ¡clav Havel Airport Prague', 'Tak Airport']], [5264.4132963741695, ['VÃ¡clav Havel Airport Prague', 'Senador PetrÃ´nio Portela Airport']], [6718.033807123225, ['VÃ¡clav Havel Airport Prague', 'Anderson Regional Airport']], [5819.985993929501, ['VÃ¡clav Havel Airport Prague', 'Antonio Nery Juarbe Pol Airport']], [5039.163685171448, ['VÃ¡clav Havel Airport Prague', 'Pinto Martins International Airport']], [6374.747995913116, ['VÃ¡clav Havel Airport Prague', 'Kinston Regional Jetport At Stallings Field']], [6115.735610436934, ['VÃ¡clav Havel Airport Prague', 'Palmerston North Airport']], [9761.953920477556, ['Tak Airport', 'Senador PetrÃ´nio Portela Airport']], [12216.960004181323, ['Tak Airport', 'Anderson Regional Airport']], [11464.189602575452, ['Tak Airport', 'Antonio Nery Juarbe Pol Airport']], [9472.691119954592, ['Tak Airport', 'Pinto Martins International Airport']], [12116.573477149961, ['Tak Airport', 'Kinston Regional Jetport At Stallings Field']], [5573.27996864005, ['Tak Airport', 'Palmerston North Airport']], [5771.2287287428, ['Tak Airport', 'VÃ¡clav Havel Airport Prague']], [5.899012088775635e-05, ['Tak Airport', 'Tak Airport']], [0.0, ['Senador PetrÃ´nio Portela Airport', 'Senador PetrÃ´nio Portela Airport']], [2884.929146007446, ['Senador PetrÃ´nio Portela Airport', 'Anderson Regional Airport']], [1870.0354246027287, ['Senador PetrÃ´nio Portela Airport', 'Antonio Nery Juarbe Pol Airport']], [303.9960842965677, ['Senador PetrÃ´nio Portela Airport', 'Pinto Martins International Airport']], [2652.634518051534, ['Senador PetrÃ´nio Portela Airport', 'Kinston Regional Jetport At Stallings Field']], [9014.795685321322, ['Senador PetrÃ´nio Portela Airport', 'Palmerston North Airport']], [5264.4132963741695, ['Senador PetrÃ´nio Portela Airport', 'VÃ¡clav Havel Airport Prague']], [9761.953920477556, ['Senador PetrÃ´nio Portela Airport', 'Tak Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [1135.564710828889, ['Anderson Regional Airport', 'Antonio Nery Juarbe Pol Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [352.5466293846701, ['Anderson Regional Airport', 'Kinston Regional Jetport At Stallings Field']], [6650.561984106506, ['Anderson Regional Airport', 'Palmerston North Airport']], [6718.033807123225, ['Anderson Regional Airport', 'VÃ¡clav Havel Airport Prague']], [12216.960004181323, ['Anderson Regional Airport', 'Tak Airport']], [1135.564710828889, ['Antonio Nery Juarbe Pol Airport', 'Anderson Regional Airport']], [2129.6058853872137, ['Antonio Nery Juarbe Pol Airport', 'Pinto Martins International Airport']], [828.3753079477352, ['Antonio Nery Juarbe Pol Airport', 'Kinston Regional Jetport At Stallings Field']], [7320.695873629881, ['Antonio Nery Juarbe Pol Airport', 'Palmerston North Airport']], [5819.985993929501, ['Antonio Nery Juarbe Pol Airport', 'VÃ¡clav Havel Airport Prague']], [11464.189602575452, ['Antonio Nery Juarbe Pol Airport', 'Tak Airport']], [2928.116236210711, ['Pinto Martins International Airport', 'Kinston Regional Jetport At Stallings Field']], [9147.580792916808, ['Pinto Martins International Airport', 'Palmerston North Airport']], [5039.163685171448, ['Pinto Martins International Airport', 'VÃ¡clav Havel Airport Prague']], [9472.691119954592, ['Pinto Martins International Airport', 'Tak Airport']], [6115.735610436934, ['Palmerston North Airport', 'VÃ¡clav Havel Airport Prague']], [5573.27996864005, ['Palmerston North Airport', 'Tak Airport']]]"
